,ID_CLIENT,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_CLOSED,LOAN_NUM_TOTAL
11656,106815803,67091779,0,38,1,0,1,2,2,12000.0,3,4
11657,106815804,67091882,0,30,1,0,1,0,0,15000.0,2,2
11658,106815805,67091923,0,51,1,0,1,2,0,10000.0,1,1
11659,106815806,67092011,0,40,1,0,0,2,2,23000.0,2,2
11660,106815807,67092024,0,45,1,0,0,1,0,12000.0,2,3
11661,106815808,67092151,0,46,1,0,0,1,1,20000.0,1,1
11662,106815809,67092249,0,41,1,0,1,2,2,10000.0,1,1
11664,106815810,67092502,0,57,1,0,1,0,0,20000.0,1,1
11665,106815811,67092537,0,42,1,0,0,0,0,25000.0,2,2
11666,106815812,67092538,0,54,1,0,1,0,0,7500.0,2,2
11668,106815813,67092615,0,24,1,0,0,0,0,20000.0,1,1
11669,106815814,67092863,0,33,1,0,1,2,2,25000.0,2,2
11670,106815815,67093171,0,36,1,0,1,1,1,10000.0,1,1
11671,106815816,67093543,0,33,1,0,1,1,1,20000.0,3,3
11672,106815817,67093866,0,46,1,0,1,1,1,12000.0,5,5
11673,106815818,67094356,0,56,1,1,0,3,2,20000.0,2,2
11674,106815819,67094368,0,30,1,0,0,2,2,15000.0,4,4
11675,106815820,67095158,0,22,1,0,0,0,0,24000.0,1,2
11676,106815821,67095175,0,52,1,0,0,2,0,20000.0,1,1
11677,106815822,67095347,0,26,1,0,1,1,1,10000.0,2,2
11678,106815823,67095410,0,33,1,0,1,2,2,12000.0,3,3
11679,106815824,67095411,0,34,1,0,0,0,0,9500.0,4,4
11680,106815825,67095593,1,24,1,0,0,0,0,14000.0,2,2
11681,106815826,67096069,0,35,1,0,1,2,2,11000.0,4,5
11682,106815827,67096107,0,37,1,0,1,1,1,14500.0,3,3
11683,106815828,67096465,0,38,1,0,1,3,1,7500.0,3,4
11684,106815829,67096521,0,46,1,0,0,0,0,20000.0,3,3
11685,106815830,67096943,1,39,1,0,1,1,1,13000.0,2,3
11686,106815831,67096945,0,35,1,0,1,1,1,15000.0,2,2
11687,106815832,67097062,1,30,1,0,0,2,2,15000.0,3,3
11688,106815833,67097069,0,56,1,0,1,0,0,12500.0,2,2
11689,106815834,67097280,0,38,1,0,0,1,1,8000.0,1,2
11690,106815835,67097292,0,27,1,0,1,1,1,10000.0,2,2
11691,106815836,67097297,0,26,1,0,0,1,1,19500.0,3,3
11692,106815837,67097747,0,33,1,0,1,1,0,24000.0,2,2
11693,106815838,67138038,0,53,1,0,0,2,0,22000.0,1,1
11694,106815839,67138043,0,42,1,0,1,2,1,17000.0,1,1
11695,106815840,67138090,1,39,1,0,0,1,1,30000.0,1,2
11696,106815841,67138159,0,47,1,0,1,0,0,21000.0,2,2
11697,106815842,67138463,0,25,1,0,1,0,0,8000.0,2,3
11698,106815843,67138555,0,24,1,0,1,0,0,10000.0,1,2
11699,106815844,67138645,0,61,1,1,1,0,0,14000.0,1,2
11700,106815845,67138788,0,46,1,0,1,1,0,10000.0,3,3
11701,106815846,67139063,0,62,1,1,1,1,0,30000.0,1,1
11702,106815847,67139164,0,28,1,0,0,0,0,16000.0,2,2
11703,106815848,67139209,0,43,1,0,1,2,0,13000.0,1,1
11704,106815849,67139431,0,38,1,0,0,1,1,20000.0,2,2
11706,106815850,67139489,0,28,1,0,1,0,0,35000.0,3,3
11707,106815851,67139640,0,43,1,0,1,1,0,13000.0,1,1
11708,106815852,67139930,0,34,1,0,1,1,1,12500.0,1,1
11709,106815853,67139996,0,28,1,0,1,1,1,10000.0,1,1
11710,106815854,67140009,0,30,1,0,0,0,0,10000.0,2,2
11711,106815855,67140159,0,29,1,0,0,0,0,20000.0,2,2
11712,106815856,67140206,0,44,1,0,1,1,1,35000.0,2,2
11713,106815857,67140209,0,49,1,0,1,2,0,12000.0,2,2
11714,106815858,67140608,0,31,1,0,1,1,1,12000.0,1,1
11715,106815859,67141005,0,34,1,0,1,1,1,10000.0,1,2
11716,106815860,67141295,1,42,1,0,1,2,2,10000.0,1,1
11717,106815861,67141539,0,44,1,0,1,1,1,8000.0,2,2
11718,106815862,67141699,0,24,1,0,1,0,0,26000.0,1,1
11719,106815863,67142010,0,38,1,0,1,1,1,8000.0,2,2
11720,106815864,67142051,0,41,1,0,1,2,1,10000.0,1,2
11721,106815865,67142077,0,29,1,0,1,0,0,12000.0,4,5
11722,106815866,67142143,0,36,1,0,1,1,1,7900.0,3,3
11723,106815867,67142243,0,37,1,0,1,2,2,15000.0,2,2
11724,106815868,67142262,0,33,1,0,1,1,1,10000.0,2,2
11725,106815869,67142374,0,29,1,0,0,0,0,24000.0,2,2
11726,106815870,67142531,0,35,1,0,1,1,1,15000.0,1,1
11727,106815871,67142671,0,53,1,0,1,2,0,8000.0,2,3
11728,106815872,67142741,0,44,1,0,1,1,1,8000.0,1,2
11729,106815873,67142751,0,54,1,0,0,2,0,15000.0,2,2
11730,106815874,67143120,0,38,1,0,1,2,2,8500.0,2,2
11732,106815875,67143436,0,31,1,0,1,2,2,8000.0,2,2
11733,106815876,67143587,1,39,1,0,0,1,1,25000.0,2,2
11734,106815877,67143615,0,50,1,0,1,2,0,52000.0,2,2
11735,106815878,67143633,0,45,1,0,0,0,0,15000.0,1,1
11736,106815879,67143690,0,52,1,0,1,0,0,9000.0,7,7
11737,106815880,67143698,0,40,1,0,1,1,0,12000.0,1,1
11738,106815881,67143746,0,37,1,0,1,2,2,13000.0,2,2
11739,106815882,67143748,0,38,0,1,1,2,1,12000.0,1,1
11740,106815883,67143755,0,25,1,0,1,1,1,10000.0,1,1
11741,106815884,67143874,0,37,1,0,0,2,2,16000.0,1,1
11742,106815885,67144294,0,37,1,0,1,0,0,10000.0,3,4
11743,106815886,67144314,1,25,1,0,0,2,2,22000.0,1,1
11744,106815887,67144383,1,24,1,0,1,0,0,9000.0,1,1
11745,106815888,67144384,0,61,1,1,1,0,0,18600.0,3,3
11746,106815889,67144410,0,53,1,1,1,2,1,13500.0,4,4
11747,106815890,67144610,0,41,1,0,1,2,0,9500.0,1,1
11748,106815891,67144794,0,51,1,0,1,0,0,9000.0,2,2
11749,106815892,67144946,0,44,1,0,0,1,1,15000.0,1,1
11750,106815893,67145055,0,62,0,1,1,2,0,10400.0,2,2
11751,106815894,67145100,0,42,1,0,1,0,0,12000.0,3,3
11752,106815895,67145245,0,49,1,0,1,1,1,12000.0,2,2
11753,106815896,67145509,0,45,1,0,1,2,2,12000.0,1,1
11754,106815897,67145849,1,59,1,0,1,0,0,13000.0,2,2
11756,106815898,67145925,1,25,1,0,0,0,0,10000.0,2,2
11757,106815899,67146126,0,46,1,0,1,1,1,8000.0,2,2
11758,106815900,67146168,0,25,1,0,1,2,0,9500.0,1,1
11759,106815901,67146297,0,30,1,0,1,1,1,13000.0,4,4
11760,106815902,67146832,0,26,1,0,1,0,0,18000.0,1,1
11761,106815903,67146972,0,27,1,0,0,1,1,14000.0,3,3
11762,106815904,67147027,0,49,1,0,1,0,0,10000.0,2,2
11763,106815905,67147197,0,44,1,0,1,1,1,13000.0,2,2
11764,106815906,67147232,0,55,1,0,1,1,0,11000.0,2,3
11765,106815907,67147341,0,34,1,0,1,2,2,9000.0,1,1
11766,106815908,67147393,1,35,1,0,1,1,2,15000.0,2,2
11767,106815909,67147406,0,50,1,0,1,1,0,13000.0,2,2
11768,106815910,67147499,1,33,1,0,1,2,2,12000.0,3,4
11769,106815911,67147827,0,41,1,0,1,1,0,9500.0,2,2
11770,106815912,67147902,1,26,1,0,1,0,0,20000.0,1,1
11771,106815913,67148327,0,37,1,0,1,1,1,29000.0,2,2
11772,106815914,67148430,0,42,1,0,1,2,1,12000.0,1,1
11773,106815915,67148448,1,45,1,0,0,1,2,20000.0,2,2
11774,106815916,67148490,0,33,1,0,1,1,0,25000.0,1,1
11775,106815917,67148666,0,51,0,1,1,2,0,8000.0,2,2
11776,106815918,67148714,0,49,1,0,1,2,0,10000.0,2,2
11777,106815919,67148730,0,47,1,0,1,0,0,8000.0,2,2
11778,106815920,67148752,0,32,1,0,1,0,0,20000.0,1,1
11779,106815921,67148822,1,22,1,0,1,0,0,35000.0,1,1
11780,106815922,67148921,0,59,1,1,1,1,0,12000.0,2,2
11781,106815923,67148928,0,30,1,0,1,1,1,17600.0,2,2
11782,106815924,67148981,0,56,1,1,1,1,0,12000.0,2,2
11783,106815925,67149101,0,50,1,0,1,0,0,15000.0,2,2
11784,106815926,67149254,0,24,1,0,1,0,0,10000.0,1,1
11785,106815927,67149314,0,29,1,0,0,0,0,20000.0,3,3
11786,106815928,67149410,0,40,1,0,0,1,2,16000.0,2,2
11787,106815929,67149554,1,35,1,0,1,1,1,25000.0,1,1
11788,106815930,67149668,1,50,1,0,0,0,0,20000.0,1,2
11789,106815931,67150174,0,44,1,0,1,1,2,22955.0,2,3
11790,106815932,67150297,0,50,1,0,1,2,2,8500.0,2,3
11791,106815933,67150597,0,58,1,0,1,1,0,14000.0,2,2
11792,106815934,67150869,0,43,1,0,1,1,1,28000.0,4,4
11794,106815935,67150897,0,35,1,0,0,1,1,35000.0,2,2
11795,106815936,67150909,0,27,1,0,1,1,1,10000.0,2,2
11796,106815937,67150998,0,50,1,0,1,2,1,30000.0,1,1
11797,106815938,67151122,0,31,1,0,0,1,1,28000.0,4,4
11798,106815939,67151365,0,41,1,0,1,2,2,9000.0,4,4
11799,106815940,67151372,0,41,1,0,0,2,1,20000.0,1,1
11800,106815941,67151389,0,35,1,0,0,1,1,11500.0,2,2
11801,106815942,67151409,0,59,1,1,1,2,0,11000.0,3,3
11802,106815943,67151521,0,46,1,0,0,2,1,21000.0,3,4
11803,106815944,67151914,0,43,1,0,1,0,0,12000.0,5,5
11804,106815945,67152003,0,39,1,0,0,2,2,10000.0,3,3
11805,106815946,67152102,0,64,1,1,1,1,0,15000.0,2,4
11806,106815947,67152619,0,53,0,1,0,3,0,18000.0,2,3
11807,106815948,67152702,0,32,1,0,1,1,1,14000.0,2,2
11808,106815949,67152713,0,49,1,0,1,2,0,30000.0,1,1
11809,106815950,67152732,0,48,1,0,1,2,0,50000.0,2,3
11810,106815951,67152742,0,41,1,0,1,1,1,55000.0,3,3
11811,106815952,67152754,0,47,1,0,1,0,0,25000.0,2,3
11812,106815953,67152825,0,36,1,0,1,2,2,9000.0,2,3
11813,106815954,67152859,0,24,1,0,1,1,1,12000.0,1,1
11814,106815955,67152903,1,25,1,0,1,0,0,13000.0,1,1
11815,106815956,67152930,0,52,1,0,0,1,0,25000.0,2,2
11816,106815957,67152959,0,37,1,0,0,1,1,20000.0,4,4
11817,106815958,67153066,0,30,1,0,0,1,1,24000.0,1,1
11818,106815959,67153245,0,28,1,0,1,0,0,25000.0,2,2
11819,106815960,67153587,1,29,1,0,1,4,4,16000.0,1,1
11820,106815961,67153714,0,24,1,0,1,0,0,13000.0,1,1
11821,106815962,67153891,0,32,1,0,0,1,1,15000.0,4,5
11822,106815963,67153982,0,48,1,0,1,1,0,9000.0,2,2
11823,106815964,67154219,0,60,1,0,0,0,0,20000.0,1,1
11824,106815965,67154842,0,31,1,0,1,2,2,10000.0,1,1
11825,106815966,67155051,0,46,1,0,1,1,0,17000.0,2,2
11826,106815967,67155185,0,22,1,0,1,0,0,16000.0,1,1
11827,106815968,67155202,0,31,1,0,0,1,1,10000.0,2,2
11828,106815969,67155246,0,44,0,1,1,0,0,11000.0,2,2
11829,106815970,67155719,0,26,1,0,0,0,0,17000.0,3,4
11830,106815971,67155721,0,34,1,0,0,0,0,8000.0,2,2
11831,106815972,67156015,1,26,1,0,1,0,0,15000.0,1,1
11832,106815973,67156275,1,33,1,0,0,2,2,37000.0,3,3
11833,106815974,67156279,0,33,1,0,0,1,1,15000.0,1,1
11834,106815975,67156379,0,44,1,0,1,1,1,10000.0,2,3
11835,106815976,67156552,0,43,1,0,1,1,0,17000.0,5,5
11836,106815977,67156622,1,36,1,0,0,2,2,20000.0,3,4
11837,106815978,67156822,0,41,1,0,1,1,2,13000.0,3,3
11838,106815979,67156967,0,33,1,0,0,3,3,10000.0,2,2
11839,106815980,67157026,0,23,1,0,1,1,1,15000.0,1,1
11840,106815981,67157411,0,63,0,1,1,0,0,8000.0,2,3
11841,106815982,67157646,0,27,1,0,1,0,0,12400.0,1,2
11842,106815983,67157748,0,27,1,0,0,0,0,10000.0,3,3
11843,106815984,67157813,0,35,1,0,1,2,2,11000.0,3,3
11844,106815985,67157823,0,51,1,0,0,1,0,13500.0,1,1
11845,106815986,67157863,0,36,1,0,1,1,1,15000.0,4,4
11846,106815987,67157935,0,49,1,0,1,3,0,17000.0,2,2
11847,106815988,67158113,0,22,1,0,1,0,0,12000.0,2,2
11848,106815989,67158342,0,57,1,1,1,0,0,15000.0,1,1
11849,106815990,67158550,0,25,1,0,0,1,1,15000.0,2,2
11850,106815991,67158617,0,37,1,0,1,2,2,10000.0,1,1
11851,106815992,67158859,0,53,1,0,0,0,0,25000.0,1,1
11852,106815993,67158957,0,36,1,0,1,2,2,12000.0,2,2
11853,106815994,67159094,0,37,1,0,0,2,2,8000.0,5,5
11854,106815995,67159406,1,41,1,0,1,1,1,18000.0,3,3
11855,106815996,67159484,0,41,1,0,1,3,3,10000.0,2,2
11857,106815997,67159549,1,54,1,0,1,0,0,10000.0,3,3
11858,106815998,67159605,0,39,1,0,0,2,2,12000.0,3,3
11859,106815999,67160026,0,29,1,0,1,1,1,12000.0,2,3
11860,106816000,67160139,0,32,1,0,0,1,1,18000.0,3,3
11861,106816001,67160282,0,30,1,0,1,0,0,17000.0,6,6
11862,106816002,67160348,0,63,0,1,1,2,0,8000.0,6,6
11863,106816003,67160525,0,38,1,0,0,2,2,18000.0,1,2
11864,106816004,67160574,0,34,1,0,0,2,2,13000.0,3,3
11865,106816005,67160790,0,50,1,0,1,0,0,12500.0,2,2
11866,106816006,67160826,0,65,1,0,1,1,0,9000.0,3,3
11867,106816007,67160839,0,61,1,1,1,0,0,13500.0,2,2
11868,106816008,67160849,0,52,1,0,0,0,0,15000.0,1,1
11869,106816009,67160869,0,57,1,0,1,0,0,20000.0,1,1
11870,106816010,67160955,0,61,0,1,1,1,0,7500.0,1,1
11871,106816011,67160973,0,38,1,0,1,0,0,45000.0,1,1
11872,106816012,67161122,0,53,1,0,1,0,0,25000.0,2,2
11873,106816013,67161368,0,29,1,0,1,0,0,12000.0,3,3
11874,106816014,67161926,0,27,1,0,1,1,1,8500.0,3,3
11875,106816015,67162320,0,50,1,0,1,1,0,9000.0,2,2
11876,106816016,67162368,0,56,0,1,1,0,0,11300.0,1,1
11877,106816017,67162534,0,48,1,0,1,3,1,11000.0,1,1
11878,106816018,67162635,0,30,1,0,0,1,2,13000.0,2,2
11879,106816019,67162880,1,23,1,0,0,0,0,19000.0,1,1
11880,106816020,67162904,0,42,1,0,1,1,1,20000.0,3,3
11881,106816021,67162983,0,32,1,0,1,1,1,10000.0,1,3
11882,106816022,67163026,0,43,1,0,0,1,1,19000.0,2,2
11883,106816023,67163189,1,33,1,0,1,1,1,12000.0,1,1
11884,106816024,67163245,0,24,1,0,0,0,0,23000.0,1,1
11885,106816025,67163250,0,28,1,0,0,1,1,15000.0,1,1
11886,106816026,67163288,0,32,1,0,1,2,2,30000.0,3,3
11887,106816027,67163495,0,27,1,0,0,1,2,40000.0,1,1
11888,106816028,67163499,0,42,1,0,1,2,2,15000.0,2,2
11889,106816029,67163516,0,31,1,0,1,2,2,18000.0,3,4
11890,106816030,67163797,0,43,1,0,1,0,0,10000.0,2,3
11891,106816031,67163936,0,22,1,0,1,1,1,10000.0,1,3
11892,106816032,67164046,0,53,1,0,1,2,0,8000.0,2,3
11893,106816033,67164125,0,32,1,0,1,1,1,12000.0,1,1
11894,106816034,67164354,0,27,1,0,0,0,0,8000.0,2,2
11895,106816035,67164372,0,26,1,0,0,1,1,15000.0,1,1
11896,106816036,67164451,0,38,1,0,1,2,2,20000.0,3,3
11897,106816037,67164585,0,46,1,0,0,2,2,15000.0,4,4
11898,106816038,67164711,0,50,1,0,1,0,0,8000.0,3,3
11899,106816039,67164928,0,47,1,0,1,0,0,20000.0,5,5
11900,106816040,67165101,0,45,1,0,1,2,1,10000.0,1,1
11901,106816041,67165268,0,24,1,0,1,1,1,10000.0,1,1
11902,106816042,67165299,0,44,1,0,1,1,1,25000.0,2,2
11903,106816043,67165602,1,40,1,0,1,1,1,20000.0,2,2
11904,106816044,67165639,0,53,1,0,0,3,1,12000.0,1,1
11905,106816045,67165733,0,48,1,0,1,2,0,20000.0,1,1
11906,106816046,67166010,0,61,1,1,1,0,0,10500.0,2,2
11907,106816047,67166039,0,43,1,0,1,0,0,12000.0,4,4
11908,106816048,67166205,0,49,1,0,1,1,0,8000.0,2,2
11909,106816049,67166227,0,52,1,1,1,0,0,9000.0,1,2
11910,106816050,67166434,0,52,1,0,0,2,2,12000.0,2,2
11911,106816051,67166473,0,35,1,0,1,1,1,17000.0,6,6
11912,106816052,67166643,0,58,1,1,1,2,0,13000.0,3,4
11913,106816053,67166661,0,29,1,0,1,1,1,10000.0,3,3
11914,106816054,67166790,0,39,1,0,1,2,1,10500.0,2,2
11915,106816055,67166927,0,63,1,1,1,0,0,10000.0,1,1
11916,106816056,67167160,0,58,1,0,1,1,1,8000.0,2,3
11917,106816057,67167394,0,34,1,0,0,2,1,20000.0,2,2
11918,106816058,67167480,0,24,1,0,1,1,1,8000.0,1,2
11919,106816059,67167482,0,34,1,0,1,2,2,12000.0,8,8
11920,106816060,67167907,0,49,1,0,0,1,0,20000.0,1,1
11921,106816061,67167959,1,26,1,0,1,0,0,15000.0,1,1
11922,106816062,67167998,0,35,1,0,1,1,1,16000.0,2,2
11923,106816063,67168076,0,37,1,0,0,1,1,40000.0,2,2
11924,106816064,67168204,0,39,1,0,1,1,1,15000.0,3,3
11925,106816065,67168244,0,63,0,1,1,0,0,8800.0,1,1
11926,106816066,67168448,0,31,1,0,1,1,1,20000.0,2,2
11927,106816067,67168502,0,46,1,0,1,0,0,16000.0,1,1
11928,106816068,67168503,0,54,1,0,0,0,0,20000.0,2,2
11929,106816069,67168518,0,36,1,0,0,3,3,50000.0,1,1
11930,106816070,67168563,0,48,1,0,0,0,0,8500.0,1,1
11931,106816071,67168636,0,27,1,0,0,0,0,25000.0,3,3
11932,106816072,67168798,0,31,1,0,1,1,1,28000.0,2,2
11933,106816073,67169069,0,38,1,0,1,2,1,25000.0,4,4
11934,106816074,67169157,0,37,1,0,0,1,1,15000.0,2,2
11935,106816075,67169225,0,25,1,0,0,0,0,15000.0,1,1
11937,106816076,67169442,0,47,1,0,1,1,0,15000.0,2,2
11938,106816077,67169478,0,51,1,0,0,0,0,15000.0,3,3
11939,106816078,67169615,0,34,1,0,1,1,0,9240.0,2,2
11940,106816079,67169813,0,38,1,0,1,3,3,11000.0,2,2
11941,106816080,67169901,0,38,1,0,0,1,2,14000.0,7,8
11942,106816081,67170042,1,23,1,0,1,0,0,20000.0,3,3
11943,106816082,67170275,0,54,1,1,1,2,0,21000.0,3,3
11944,106816083,67170321,1,53,1,0,1,0,0,13000.0,4,4
11945,106816084,67170548,0,42,1,0,0,0,1,15000.0,1,1
11946,106816085,67170553,0,28,1,0,0,1,1,26000.0,3,3
11947,106816086,67170582,0,42,1,0,0,1,1,20000.0,2,2
11948,106816087,67170798,0,42,1,0,1,2,2,12000.0,1,1
11949,106816088,67170920,0,23,1,0,1,0,0,16500.0,1,1
11950,106816089,67170955,0,25,1,0,1,0,0,13000.0,1,1
11951,106816090,67171084,0,59,1,0,1,0,0,14000.0,1,1
11952,106816091,67171184,0,64,1,1,0,3,0,20000.0,1,1
11953,106816092,67171213,0,46,1,0,1,2,0,8000.0,1,2
11954,106816093,67171304,0,32,1,0,0,0,0,15000.0,2,2
11955,106816094,67171412,1,27,1,0,0,0,0,17000.0,3,4
11956,106816095,67171521,1,34,1,0,1,1,1,10000.0,2,2
11957,106816096,67171536,0,34,1,0,1,2,2,10000.0,2,2
11958,106816097,67171592,0,37,1,0,1,0,0,8000.0,1,1
11959,106816098,67171710,0,25,1,0,0,1,2,14000.0,1,1
11960,106816099,67171784,0,56,0,1,1,1,0,8500.0,3,3
11961,106816100,67171842,0,53,1,0,1,0,0,9000.0,5,6
11962,106816101,67171988,1,28,1,0,1,1,1,15000.0,1,1
11963,106816102,67172029,0,40,1,0,1,1,1,8000.0,2,2
11964,106816103,67172372,0,49,1,0,1,0,0,11000.0,2,3
11965,106816104,67172460,0,42,1,0,1,0,1,19000.0,1,1
11966,106816105,67172524,1,24,1,0,0,0,0,20000.0,3,3
11967,106816106,67172531,1,43,1,0,0,2,2,13500.0,1,2
11968,106816107,67172748,0,56,1,1,1,2,0,12000.0,1,1
11969,106816108,67173088,0,31,1,0,1,1,1,9000.0,3,4
11970,106816109,67173195,0,51,1,1,1,0,0,16000.0,1,1
11971,106816110,67173549,1,53,1,0,0,2,0,10000.0,2,2
11972,106816111,67173556,0,60,1,1,1,0,0,12000.0,4,4
11973,106816112,67173594,1,44,1,0,1,2,1,30000.0,2,2
11974,106816113,67173615,0,24,1,0,1,2,2,15000.0,1,1
11975,106816114,67173659,0,22,1,0,1,0,0,20000.0,1,1
11976,106816115,67173692,0,40,1,0,1,0,0,30000.0,2,2
11977,106816116,67173820,0,43,1,0,0,1,2,12000.0,2,2
11978,106816117,67173832,0,49,1,0,1,0,0,10000.0,2,2
11979,106816118,67173842,0,37,1,0,1,3,3,20000.0,1,1
11980,106816119,67174038,0,35,1,0,1,1,1,15000.0,3,3
11981,106816120,67174198,0,26,1,0,1,0,0,15000.0,1,1
11982,106816121,67174366,0,22,1,0,1,0,0,12000.0,1,3
11983,106816122,67174571,0,40,1,0,1,1,1,15000.0,1,1
11984,106816123,67174616,0,22,1,0,0,0,1,10000.0,1,1
11985,106816124,67174811,1,29,1,0,1,1,1,8000.0,2,3
11986,106816125,67174881,0,34,1,0,0,1,1,17000.0,1,1
11987,106816126,67174899,0,28,1,0,0,0,0,15000.0,2,2
11988,106816127,67174948,0,52,1,0,0,2,0,10000.0,2,3
11989,106816128,67174957,0,57,1,1,1,0,0,9000.0,3,3
11990,106816129,67174986,0,26,1,0,1,1,1,15000.0,2,2
11991,106816130,67175137,0,59,1,0,1,2,0,8000.0,2,2
11992,106816131,67175200,0,53,1,1,1,2,0,18000.0,2,2
11993,106816132,67175269,0,49,1,0,1,2,0,10000.0,3,3
11994,106816133,67175378,0,35,1,0,0,1,1,25000.0,1,1
11995,106816134,67175467,0,54,1,1,1,2,2,9000.0,2,2
11996,106816135,67175756,0,35,1,0,1,1,1,12000.0,1,1
11997,106816136,67175778,0,43,1,0,1,2,1,8000.0,1,2
11998,106816137,67175853,0,45,1,1,1,2,1,8500.0,1,1
11999,106816138,67175884,0,43,1,0,1,2,1,10000.0,1,1
12000,106816139,67176230,0,56,0,1,1,1,1,8000.0,1,2
12001,106816140,67176415,0,24,1,0,0,0,0,17000.0,2,2
12002,106816141,67176418,0,43,1,0,0,0,0,18000.0,2,2
12003,106816142,67176425,0,34,1,0,0,0,0,10000.0,4,4
12005,106816143,67176620,0,34,1,0,1,1,1,9000.0,1,3
12006,106816144,67176739,0,45,1,0,0,0,0,20000.0,2,2
12007,106816145,67177048,0,29,1,0,1,1,1,18000.0,2,3
12008,106816146,67177171,0,56,1,0,1,3,0,20000.0,2,2
12010,106816147,67201861,0,34,1,0,0,2,2,19300.0,0,1
12011,106816148,67202062,0,37,1,0,1,2,2,10000.0,0,1
12012,106816149,67202086,0,43,1,0,1,0,0,9000.0,0,1
12013,106816150,67202088,0,22,1,0,1,0,0,8000.0,0,1
12014,106816151,67202300,0,49,1,0,1,1,0,12000.0,0,1
12015,106816152,67202318,0,34,1,0,0,1,0,12000.0,0,2
12016,106816153,67202364,0,26,1,0,1,0,0,8900.0,0,1
12017,106816154,67202366,0,47,1,0,1,1,0,25000.0,2,3
12018,106816155,67202522,0,50,1,0,0,1,1,25000.0,2,2
12019,106816156,67202718,0,62,0,1,1,0,0,10000.0,1,2
12020,106816157,67203112,0,24,1,0,1,0,0,15000.0,2,3
12022,106816158,67203125,1,32,1,0,0,4,4,12000.0,2,3
12023,106816159,67203465,0,32,1,0,0,3,4,25000.0,0,1
12024,106816160,67203473,0,37,1,0,0,2,2,20000.0,2,2
12025,106816161,67203719,0,45,1,0,1,1,0,10000.0,2,2
12026,106816162,67203820,0,39,1,0,1,2,1,10000.0,3,3
12027,106816163,67204029,0,54,1,0,1,2,0,30000.0,1,1
12028,106816164,67204349,0,46,1,0,0,0,0,14000.0,1,1
12029,106816165,67204420,0,30,1,0,0,1,1,22000.0,1,2
12030,106816166,67204438,0,50,1,0,1,0,0,12000.0,3,4
12031,106816167,67205046,1,24,1,0,1,1,1,14000.0,0,1
12032,106816168,67205074,0,58,1,1,1,2,0,10000.0,1,2
12033,106816169,67205411,0,58,1,1,1,2,0,8000.0,0,1
12034,106816170,67205552,0,51,1,0,0,1,1,25000.0,2,2
12035,106816171,67205657,0,56,0,1,1,0,0,14000.0,0,1
12036,106816172,67205804,0,56,1,0,1,2,1,40000.0,1,1
12037,106816173,67205921,0,54,1,0,1,2,0,10000.0,4,5
12038,106816174,67205927,0,37,1,0,1,2,2,8000.0,1,1
12039,106816175,67206138,1,25,1,0,1,1,1,150000.0,0,1
12040,106816176,67206140,0,32,1,0,1,1,0,12000.0,2,3
12041,106816177,67206159,0,55,0,1,0,3,0,15000.0,2,3
12042,106816178,67206400,0,36,1,0,1,2,2,15000.0,0,1
12043,106816179,67206520,0,44,1,0,1,3,0,11600.0,0,1
12044,106816180,67206680,0,53,1,1,1,0,0,23000.0,2,2
12045,106816181,67206710,1,52,1,0,1,2,0,20000.0,0,1
12046,106816182,67206881,0,25,1,0,1,1,1,8500.0,1,1
12047,106816183,67206960,0,24,1,0,1,1,1,15000.0,0,1
12048,106816184,67207011,0,56,0,1,1,2,0,10000.0,1,2
12049,106816185,67207126,0,26,1,0,1,1,1,9000.0,0,1
12050,106816186,67207262,0,50,1,0,1,2,0,10000.0,0,1
12051,106816187,67207311,0,56,1,1,1,1,0,8000.0,2,2
12052,106816188,67207422,0,31,1,0,0,1,1,11000.0,2,2
12053,106816189,67207456,0,45,1,0,1,1,1,20000.0,0,1
12054,106816190,67207642,1,30,1,0,0,1,2,14000.0,2,3
12055,106816191,67207877,0,25,1,0,1,0,0,15000.0,0,1
12056,106816192,67208143,0,28,1,0,1,2,2,10500.0,0,1
12057,106816193,67208283,0,60,1,0,0,1,0,15000.0,2,2
12058,106816194,67208339,0,51,1,0,1,0,0,18500.0,0,1
12059,106816195,67208420,0,48,1,0,1,0,0,9000.0,1,1
12060,106816196,67208630,1,38,1,0,1,1,1,12000.0,0,1
12061,106816197,67208818,0,58,0,1,1,1,0,8000.0,2,3
12062,106816198,67208845,0,26,1,0,1,1,1,10000.0,0,1
12063,106816199,67208869,0,40,1,0,0,2,2,10000.0,0,1
12064,106816200,67209289,0,55,1,1,1,0,0,18000.0,2,2
12065,106816201,67209379,0,29,1,0,0,1,1,16000.0,2,3
12066,106816202,67209506,0,43,1,0,1,1,1,10200.0,1,2
12067,106816203,67209824,0,24,1,0,1,0,0,15000.0,0,1
12068,106816204,67209877,1,37,1,0,1,2,2,12000.0,0,1
12069,106816205,67210003,0,25,1,0,0,0,0,12500.0,1,1
12070,106816206,67210156,0,44,1,0,0,2,2,10000.0,4,4
12071,106816207,67210366,0,38,1,0,1,1,1,10000.0,1,2
12072,106816208,67210444,0,38,1,0,1,2,2,30000.0,2,2
12073,106816209,67210489,0,26,1,0,1,1,1,10000.0,2,3
